id,name,org
2778765923,Robert Trappl,"Department of Medical Cybernetics, University of Vienna Medical School, Vienna, Austria#TAB#"
2106597688,Phillip Rogaway,M. I. T
2106659432,Vu A. Ha,"Decision Systems and Artificial Intelligence Lab, Department of Electrical Engineering and Computer Science, University of Wisconsin&dash;Milwaukee, Milwaukee, WI 53201, USA E-mail: [email protected] ...#TAB#"
2984677931,M.J. Harrold,
2105927184,J. Sifakis,"VERIMAG, 2 av. de Vignate, 38610 Gières, France [email protected]#TAB#"
2138248873,Frank Vogt,"Fachbereich Mathematik , Technische Hochschule Darmstadt"
2030271208,Don Batory,"University of Texas at Austin, Austin, TX"
2559155794,Yasushi Kurihara,Fujitsu Ltd.#TAB#
685264724,Achim Kraiss,University of the Saarland
2413183516,Jeanette P. Schmidt,"Polytechnic Univ., Brooklyn, NY"
2061488235,Jozef Hooman,Eindhoven University of Technology
2615502085,Yi-Kai Liu,"University of California, San Diego, La Jolla, CA"
2114798098,Jessica Fridrich,"Department of Electrical and Computer Engineering, State University of New York at, Binghamton, Binghamton, NY#TAB#"
427541198,Alejandro Buchmann,"Computer Science Department, Technische Universität Darmstadt, Germany#TAB#"
2125997532,Craig J. Johns,University of Colorado Denver
2406813477,Lan Nguyen,"Centre for Information Security, University of Wollongong, Wollongong, Australia"
2127310559,Hoda Fahmy,Queen′s University
677882550,Kobbi Nissim,"Dept. of Computer Science and Applied Math., Weizmann Institute of Science, Rehovot, Israel"
2151285208,D. Brock,"Research Scientist, Artificial Intelligence Laboratory, Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA#TAB#"
2146370811,Zohar Manna,Stanford University
2037598615,Franz Baader,
2017816310,James P. Callan,"Computer Science Department, University of Massachusetts, Amherst, MA 01003-4610, U.S.A."
2889311508,Michael Shin,"Department of Computer Science, Johns Hopkins University, Baltimore, MD and Department of Computer Science, Brown University, Providence, RI"
2222749672,Ron Vetter,University of North Carolina  Wilmington
2778235130,Paulo Ferreira,IST/INESC R
160031478,Thomas G. Dietterich,"Department of Computer Science, Oregon State University, Corvallis, OR 97331, USA. [email protected]#TAB#"
2952376417,Fencol C. C. Yung,"Department of Computer Science, University of Liverpool, UK;"
2497383978,Thilo Hafer,RWTH Aachen
2225970284,Daniel R. Montello,University of California
2078616088,André Köhler,University of Leipzig >  >  >  >
108906927,Bruno Dutertre,Univ. of London#TAB#
2087817292,Robert R. Kessler,"University of Utah, Salt Lake City, Utah"
562619066,Gregor Kiczales,"Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA"
2568137995,Waiman Chan,International Business Machines#TAB#
2228941551,J. K. Wu,National University of Singapore
2086600314,Joan Boyar,University of Chicago
2115670709,Stephan Jacobs,RWTH Aachen
239998554,H. Boucheneb,"IIE-CNAM, Evry, France"
1970575723,Moshe Y. Vardi,The Hebrew Univ. of Jerusalem
2110748698,Nigel P. Smart,bristol university
2345279158,N. Argentieri,
124599811,Giuseppe Ateniese,the Johns Hopkins University
2124380882,Donald Beaver,Harvard University
2353206994,M.D. Swanson,"Dept. of Electr. Eng., Minnesota, Univ., Minneapolis, MN, USA"
1841450864,Oded Regev,"Tel Aviv University Tel Aviv, Israel"
2113146876,Khaled Elbassioni,"Max-Planck-Institut für Informatik, 66123 Saarbrücken, Germany#TAB#"
2107228572,Adam Lucas Young,Columbia University
2078633956,Y. Mansour,
2575064878,Constance Perin,"Massachusetts Institute of Technology, Cambridge"
2614356407,Andrew A. Chien,University of Illinois at Urbana Champaign;
156709449,Philippe Flajolet,INRIA-Rocquencourt (France)
2295682018,Amit Sheth,"Large Scale Distributed Information System Lab, 415 GSRC, Computer Science Department, University of Georgia Athens, GA 30602, USA. amit@ainge.cs.uga.edu http://Isdis.cs.uga. ...#TAB#"
2124048338,David Benavides,"Dpto. de Lenguajes y Sistemas Informaticos, University of Seville, Seville, Spain"
2343842647,Robert W. Mantha,
2125383417,John C. Mitchell,"Computer Science Department, Stanford University, Stanford, CA 94305 USA"
1132515649,Giuseppe Carenini,"University of Pittsburgh, Pittsburgh, PA"
1237859792,Jovan Dj. Golic,"Rome CryptoDesign Center, Gemplus"
2676784453,Mauro Migliardi,Emory University
2168176072,Chih-Jen Lin,"Department of Computer Science and Information Engineering, National Taiwan University, Taipei 106, Taiwan, Republic of China. cjlin@csie.ntu.edu.tw#TAB#"
2151949948,Brad Needham,Intel Research#TAB#
2107654984,John F. Meyer,"Department of Electrical Engineering and Computer Science, The University of Michigan, Ann Arbor, MI 48109, USA"
2159933393,Amit Sahai,UCLA
2887631297,Clarence A. Ellis,University of colorado.
2101052408,Ricardo Jorge Machado,Universidade do Minho.
204190299,Danny Harnik,"IBM Research - Haifa, Israel"
2973950485,S. Pohlig,
2111149130,Joel Wein,
2104852094,Luís Moniz Pereira,CRIA
792287961,Bardia Mohabbati,Simon Fraser University Canada
2180706138,Nancy A. Lynch,
2303473132,David Pearce,Freie Universität Berlin.
2001121806,Luís Caires,U.Nova de Lisboa
2974537224,G. B. Agnew,"University of Waterloo,#TAB#"
2126988666,Palash Sarkar,Indian Statistical Institute
2594922197,Wolfgang Nejdl,Technical University of Vienna
2033462817,Alexandra Boldyreva,Georgia Institute of technology;
2266521850,Rocco De Nicola,Istituto di Elaborazione dell'Informazione del CNR
120558814,Helmut Plünnecke,Gesellschaft für Mathematik und Datenverarbeitung Institut für Methodische Grundlagen
2151078108,Haym Hirsh,"Department of Computer Science, Hill Center for the Mathematical Sciences, Busch Campus, Rutgers University, New Brunswick, NJ 08903, norton@cs.rutgers.edu, hirsh@cs.rutgers.edu"
2284116839,Goetz Graefe,#N#Portland State University#N#
2046802718,Jean-Pierre Queille,Laboratoire IMAG
2106320934,William S. Cooper,"School of Library and Information Studies, University of California, Berkeley, CA"
2153136191,Kenneth Yrke Jørgensen,"Department of Computer Science, Aalborg Univ., Aalborg East, Denmark"
2111205943,P. Caspi,
2326832637,Mark Dutra,"Sandpiper Software, Inc"
2120159945,Carla Schlatter Ellis,"Department of Computer and Information Science, University of Oregon, Eugene, USA#TAB#"
2217777545,George Kollios,Dept. of Computer and Information Science Six MetroTech Center
687553606,Ran Canetti,"IBM T. J. Watson Research Center, NY#TAB#"
2974162058,T. Yuasa,Research Institute for Mathematical Sciences; Kyoto University; Kyoto Japan
2106619394,David R. Callaghan,
2472744764,Carlos Noguera,"INRIA Lille Nord-Europe - LIFL, Université des Sciences et Technologies de Lille, Villeneuve d’Ascq, France"
2717009704,Li Gong,ORA Corporation
37162533,Izak Benbasat,
294360276,Mihalis Yannakakis,"AT&T Bell Lab, Murray Hill, NJ"
2278892267,Amotz Bar-Noy,"Stanford, University"
2158192849,Baudouin Le Charlier,"University of Namur,"
344531773,Hellward Broszio,"University of Hannover,"
2117861229,Marcelo Arenas,"University of Toronto, Toronto, Ontario, #N#Canada."
2011502106,Manfred A. Jeusfeld,Universität Passau
2469405535,Andrew Zisserman,The University of Oxford#TAB#
2291248690,Terrance Swift,"SUNY at Stony Brook, Stony Brook, NY"
2032647818,David Carrington,"Department of Computer Science and Electrical Engineering, The University of Queensland, Brisbane, Australia"
2141819945,Natalia Sidorova,Eindhoven University of Technology Department of Mathematics and Computer Science Eindhoven The Netherlands
8132329,Vassilis J. Tsotras,Riverside Department of Computer Science and Engineering Riverside
2123081123,Maria E. Orlowska,the University of Queensland
259299554,Salton,Cornell University;
2343845410,Arnd Poetzsch-Heffter,No Affiliation
1989816340,Robert W. Scheifler,"Laboratory for Computer Science, Massachusetts Institute of Technology Cambridge, MA"
123612679,Dzenan Ridjanovic,University of Minnesota
2138775625,Tal Malkin,"AT&T Labs- Research, Florham Park, NJ"
2594222169,Reagan Moore,"San Diego Supercomputer Center, 9500 Gilman Drive, La Jolla, CA 92093-0505, USA#TAB#"
2704110817,Lars Gylling Christensen,"NKT Elektronik, NKT Alle 85, DK-2605 Brøndby, Denmark"
699078101,Richard Thomas Snodgrass,"University of Arizona,"
2427898676,William R. Swartout,"Information Sciences Institute, USC and Laboratory for Computer Science, Massachusetts Institute of Technology#TAB#"
242611019,Hovav Shacham,"Stanford, University"
2103086064,R. Fagin,IBM Research Laboratory#TAB#
2233053262,Franz Josef Och,"University of Technology, Aachen, Germany#TAB#"
2089811026,R. Bar-Yehuda,"Computer Science Department Technion-Istrael Institute of Technology Haifa, Istrael 32000"
156875573,Sunita Sarawagi,IBM Almaden Research Center
2245004173,Debashis Ghosh,"‡Department of Biostatistics, University of Michigan, Ann Arbor, Michigan, USA"
2429959197,Ellen M. Hufnagel,"College of Business Administration, University of South Florida, Tampa, Florida."
2723446138,Rudi Studer,Universität Stuttgart
2237026319,Irini Fundulaki,Cedric-CNAM Paris and INRIA-Futurs
2974093219,F C Piper,
2306742923,Klaus Elhardt,"Technische Univ. Mu¨nchen, Munich, West Germany"
2462012332,Mark J. Clement,Brigham Young University ****
2983384325,J. Puzicha,
2115979219,Jaap Gordijn,"Vrije Universiteit, Amsterdam, The Netherlands,"
56345256,David B. Skalak,"Department of Computer Science, Univ. of Massachusetts, Amherst, MA"
2140232243,Satanjeev Banerjee,"Carnegie Mellon University, Pittsburgh Pa"
7483917,Véronique Plihon,Université Paris
2209327347,E. L. Roberston,(Indiana University)
2037494875,S.P. Mahambre,Indian Institute of Technology Bombay
2132461468,Adam D. Smith,MIT Computer Science & AI Lab#TAB#
2193943130,Wei-kuang Huang,
259477981,Benny Pinkas,"STAR Lab, Intertrust Tech., Princeton, NJ#TAB#"
2114007677,Josyula R. Rao,IBM T.J. Watson research center
2655779197,John R. Tanner,"Department of Management and Quantitative Methods, University of Southwestern Louisiana, P.O. Box 43570, Lafayette, LA 70504-3570, USA"
2121496889,Kai Ming Ting,"School of Computing and Mathematics , Deakin University , Australia"
2060029577,Ursula Hinkel,Technische Universität München;
2195205560,Jean-Jacques Quisquater,University of Louvain;
2160088983,William Taggart,
621424736,Tijs Van Der Storm,"Centrum voor Wiskunde en Informatica, GB Amsterdam, The Netherlands#TAB#"
2264216759,Armando Fox,"Stanford, University"
2075531143,A.P. Nerurkar,
2646890703,Jack A. Orenstein,"Object Design, Inc."
2973303764,Jiří Srba,"Department of Computer Science, Aalborg University, Aalborg Øst, Denmark#TAB#"
2584092978,Bella Dubrov,TECHNION
2679455283,G.J. Janakiraman,"Hewlett-Packard Co., Palo Alto, CA, , USA"
2153248216,Anuj Puri,"University of California, 195 M Cory Hall, Berkeley, CA 94720#TAB#"
2356369447,Isabelle Mathieu,Siemens-Nixdorf Software S.A.
1182808806,C. Chekuri,Heroon Polytechniou
2146581609,Kim G. Larsen,", Aalborg University"
2299375100,Volker Gaede,Humboldt-UniversitäT Zu Berlin
1993734283,Orna Grumberg,"The Technion,"
438290777,Clemens A. Szyperski,Queensland University of Technology#TAB#
2170459766,A.D. Ker,"Oxford Univ. Comput. Lab., Oxford"
130165046,C. Salinesi,"Centre de Recherche en Informatique, Université Paris 1, Paris, France#TAB#"
346073341,Ralf Scheidhauer,German Research Center for Artificial Intelligence DFKI
75077956,Nikos Triandopoulos,"Dept. Comput. Sci., Brown Univ.#TAB#"
2103161411,John Kelsey,"Counterpane Internet Security, Inc."
245516513,Yassine Lakhnech,"Verimag, Centre Équation"
2132013734,Jan Pretzel,"GECKO mbH, Rostock, Germany#TAB#"
2105501499,Tridas Mukhopadhyay,
2291248690,Terrance Swift,State University of New York at Stony Brook
1971168030,Erich Kaltofen,
2011668444,Lucy Suchman,Xerox Palo Alto Research Center#TAB#
2165111143,Huijia Zhu,"IBM, China Research Lab, Beijing, China"
2123449190,Javier Esparza,"Institut für Informatik, Technische Universität München, München, Germany. esparza@informatik.tu-muenchen.de#TAB#"
2095364609,Heinz Stockinger,University of Vienna
2124900482,Manfred Reichert,"Ulm University, GERMANY"
2122815062,Alexis Muller,Université des Sciences et Technologies de Lille
288858733,Ciro Cattuto,"Complex Networks Lagrange Laboratory, Institute for Scientific Interchange (ISI) Foundation, Torino, Italy"
2171577936,Claudia Bauzer Medeiros,DCC - UNICAMP
1998231181,Tomás E. Uribe,"Computer Science Department, Stanford University, Stanford, CA 94305. uribe@CS.Stanford.EDU#TAB#"
2275677278,Simon J. Gibbs,
2168190067,Ethan L. Miller,"Univ. of Maryland, Baltimore County#TAB#"
2242930301,Michael Schrefl,"Advanced Computing Research Center, University of South Australia, Mawson Lakes SA 5095, Australia"
319937283,Werner Retschitzegger,University of Linz
2919138610,Kolyang,"Universität Bremen, FB3"
2126809402,Douglas R. Vogel,City University of Hong Kong (CityUHK) - Department of Information Systems; Harbin Institute of Technology - School of Management
2127268142,Peter Johnson,"Stanford, University"
2116418223,Kenneth A. Ross,"Dept. of Computer Science, University of Melbourne, Parkville, Australia#TAB#"
2107377349,Mohammad Nabil,University of New South Wales<br />
2022488008,F. Afrati,
2124680474,Pamela Effrein Sandstrom,"Helmke Library, Indiana University-Purdue University Fort Wayne, Fort Wayne, (USA)"
1979772396,D.W. Cheung,"Department of Computer Science, Hong Kong University, Hong Kong#TAB#"
2163867762,H. Giese,"Arbeitsgruppe Software Engineering, Fachbereich 17 Praktische Informatik, Universitäat-Gesamthochschule-Paderborn, Warburger Str.100, D-33098 Paderborn, Germany. [email protected]#TAB#"
1996789426,Michael J. Pazzani,"Department of Information & Computer Science, University of California, Irvine, CA, USA."
2305921320,Simon Brock,University of St. Andrews
2148746491,Jay F. Nunamaker,University of Arizona - Center for the Management of Information (CMI)
2482384384,Andrea Novak,"Austrian Research Center Seibersdorf, Seibersdorf, Österreich#TAB#"
2132052502,Simon M. Kaplan,"Department of Computer Science, University of Illinois at Urbana Champaign, IL#TAB#"
1971891077,Barron C. Housel,"IBM Research Laboratory, 5600 Cottle Rd., San Jose, Ca."
2267275822,Shigeo Tsujii,Tokyo Inst. of tech.
605106185,Bruce Schneier,"Counterpane Internet Security, 3031 Tisch Way, 100 Plaza East, San Jose, CA 95128, USA E-mail&colon; {kelsey,schneier}@counterpane.com#TAB#"
671527850,Jennifer Widom,Compaq Systems Research Center
1256940973,K. Hülsmann,Technische Universität
2291248690,Terrance Swift,SUNY at Stony Brook
2101807108,Hideki Imai,"Institute of Industrial Science, University of Tokyo. Tokyo/Japan"
2217951042,A. Scedrov,"Department of Mathematics, University of Pennsylvania#TAB#"
2312356744,Paul R. Kleindorfer,"University of Pennsylvania, Philadelphia, Pa, USA"
2706429832,John-Jules Ch. Meyer,Free University
2140664243,Heng Chu,Univ. of North Carolina
2170746593,Shouhuai Xu,UNIVERSITY OF CALIFORNIA AT IRVINE
2431114534,Norman L. Chervany,Information and Decision Sciences
2012381523,Christian Stehno,"Carl von Ossietzky University Oldenburg, Department of Computing Science#TAB#"
114048148,Frank Pfenning,"Carnegie Mellon University, Pittsburgh Pa"
300074472,Stuart E. Madnick,
2966804837,Joël Alwen,"Department of Computer Science, New York University,"
2610681562,Ji Zhang,"Michigan State University , East Lansing, Michigan"
2705680265,Kireeti Kompella,University of Southern California
2128636885,Jonathan Aldrich,"University of Washington,"
1873538321,Georg Gottlob,Technische Universität Wien
1985140975,Robert Glück,University of copenhagen
2343481990,Kazuhisa Makino,"Department of Systems and Human Science, Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka 560-0043, Japan"
2125383417,John C. Mitchell,"Dept. Computer Science, Stanford University, Stanford, CA#TAB#"
2321307815,N. Parlavantzas,"Dept. of Comput., Lancaster Univ., UK#TAB#"
2146723926,Rens Scheepers,", Aalborg University"
2291874378,T. Massie,"Graduate Student, Dept. of Mechanical Engineering, Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA"
2110524446,Jörg Niere,University of Paderborn#TAB#
2985995504,H. J. Schek,"IBM Almaden Research Center, Sn Jose, CA#TAB#"
2718601749,H.-M. Adorf,
2237376846,D.A. Naumann,"Stevens Institute of Technology, Hoboken, NJ, USA;"
213128777,Feautrier,
2243975045,Andrea Maggiolo-Schettini,"Istituto di Scienze dell'Informazione, Universita di Pisa, Pisa, Italy"
2412348203,Karine Gandolfi,Gemplus Card International
